Pueblo Dam,,,,,,,
1991 General Storm PMF,,,,,,,
NO SNOW PMF Routing,,,,,,,
3100100021,,,,,,,
60.5,20640,,,,,,
61,25390,,,,,,
61.5,30970,,,,,,
62,37410,,,,,,
62.5,44790,,,,,,
63,53150,,,,,,
63.5,62630,,,,,,
64,73710,,,,,,
64.5,87030,,,,,,
65,102830,,,,,,
65.5,121880,,,,,,
66,144680,,,,,,
66.5,171590,,,,,,
67,203400,,,,,,
67.5,241600,,,,,,
68,287700,,,,,,
68.5,339100,,,,,,
69,392400,,,,,,
69.5,446500,,,,,,
70,501400,,,,,,
70.5,555900,,,,,,
71,609700,,,,,,
71.5,660900,,,,,,
72,707900,,,,,,
72.5,749100,,,,,,
73,783500,,,,,,
73.5,810500,,,,,,
74,826000,,,,,,
74.5,821400,,,,,,
75,804300,,,,,,
75.5,781000,,,,,,
76,752200,,,,,,
76.5,721900,,,,,,
77,690400,,,,,,
77.5,658100,,,,,,
78,625800,,,,,,
78.5,593200,,,,,,
79,560800,,,,,,
79.5,530500,,,,,,
80,502300,,,,,,
80.5,476800,,,,,,
81,453600,,,,,,
81.5,432000,,,,,,
82,411800,,,,,,
82.5,392800,,,,,,
83,374900,,,,,,
83.5,357600,,,,,,
84,341000,,,,,,
84.5,325200,,,,,,
85,309900,,,,,,
85.5,294900,,,,,,
86,280600,,,,,,
86.5,266900,,,,,,
87,253800,,,,,,
87.5,241300,,,,,,
88,229400,,,,,,
88.5,218100,,,,,,
89,207400,,,,,,
89.5,197130,,,,,,
90,187470,,,,,,
90.5,178330,,,,,,
91,169660,,,,,,
91.5,161560,,,,,,
92,154000,,,,,,
92.5,146840,,,,,,
93,140160,,,,,,
93.5,133920,,,,,,
94,128030,,,,,,
94.5,122480,,,,,,
95,117240,,,,,,
95.5,112300,,,,,,
96,107600,,,,,,
96.5,103150,,,,,,
97,98950,,,,,,
97.5,94960,,,,,,
98,91180,,,,,,
98.5,87620,,,,,,
99,84240,,,,,,
99.5,81030,,,,,,
100,78000,,,,,,
100.5,75120,,,,,,
101,72360,,,,,,
101.5,69760,,,,,,
102,67290,,,,,,
102.5,64940,,,,,,
103,62710,,,,,,
103.5,60590,,,,,,
104,58590,,,,,,
104.5,56650,,,,,,
105,54820,,,,,,
105.5,53080,,,,,,
106,51410,,,,,,
106.5,49810,,,,,,
107,48260,,,,,,
107.5,46780,,,,,,
108,45340,,,,,,
108.5,43970,,,,,,
109,42630,,,,,,
109.5,41280,,,,,,
110,39910,,,,,,
110.5,38560,,,,,,
111,37190,,,,,,
111.5,35830,,,,,,
112,34470,,,,,,
112.5,33180,,,,,,
113,32000,,,,,,
113.5,30870,,,,,,
114,29820,,,,,,
114.5,28860,,,,,,
115,27970,,,,,,
115.5,27140,,,,,,
116,26340,,,,,,
116.5,25590,,,,,,
117,24870,,,,,,
117.5,24130,,,,,,
118,23440,,,,,,
118.5,22780,,,,,,
119,22140,,,,,,
119.5,21520,,,,,,
120,20920,,,,,,
120.5,20340,,,,,,
121,19769,,,,,,
121.5,19217,,,,,,
122,18681,,,,,,
122.5,18162,,,,,,
123,17658,,,,,,
123.5,17171,,,,,,
124,16699,,,,,,
124.5,16244,,,,,,
125,15823,,,,,,
125.5,15428,,,,,,
126,15031,,,,,,
126.5,14661,,,,,,
127,14289,,,,,,
127.5,13925,,,,,,
128,13576,,,,,,
128.5,13219,,,,,,
129,12886,,,,,,
129.5,12543,,,,,,
130,12214,,,,,,
130.5,11889,,,,,,
131,11562,,,,,,
131.5,11253,,,,,,
132,10927,,,,,,
132.5,10608,,,,,,
133,10255,,,,,,
133.5,9884,,,,,,
134,9505,,,,,,
134.5,9101,,,,,,
135,8719,,,,,,
135.5,8278,,,,,,
136,7701,,,,,,
136.5,7202,,,,,,
137,6885,,,,,,
137.5,6626,,,,,,
138,6434,,,,,,
138.5,6281,,,,,,
139,6138,,,,,,
139.5,6004,,,,,,
140,5879,,,,,,
140.5,5761,,,,,,
141,5650,,,,,,
141.5,5545,,,,,,
142,5447,,,,,,
142.5,5354,,,,,,
143,5265,,,,,,
143.5,5179,,,,,,
144,5093,,,,,,
144.5,5010,,,,,,
145,4928,,,,,,
145.5,4847,,,,,,
146,4768,,,,,,
146.5,4691,,,,,,
147,4614,,,,,,
147.5,4540,,,,,,
148,4466,,,,,,
148.5,4394,,,,,,
149,4323,,,,,,
149.5,4253,,,,,,
150,4184,,,,,,
150.5,4116,,,,,,
151,4047,,,,,,
151.5,3979,,,,,,
152,3910,,,,,,
152.5,3841,,,,,,
153,3772,,,,,,
153.5,3703,,,,,,
154,3635,,,,,,
154.5,3567,,,,,,
155,3501,,,,,,
155.5,3437,,,,,,
156,3376,,,,,,
156.5,3317,,,,,,
157,3260,,,,,,
157.5,3205,,,,,,
158,3151,,,,,,
158.5,3097,,,,,,
159,3042,,,,,,
159.5,2986,,,,,,
160,2925,,,,,,
160.5,2858,,,,,,
161,2779,,,,,,
161.5,2685,,,,,,
162,2572,,,,,,
162.5,2438,,,,,,
163,2284,,,,,,
163.5,2118,,,,,,
164,1947,,,,,,
164.5,1783,,,,,,
165,1635,,,,,,
165.5,1509,,,,,,
166,1407,,,,,,
166.5,1328,,,,,,
167,1268,,,,,,
167.5,1224,,,,,,
168,1190,,,,,,
168.5,1164,,,,,,
169,1143,,,,,,
169.5,1125,,,,,,
170,1110,,,,,,
170.5,1096,,,,,,
171,1085,,,,,,
171.5,1074,,,,,,
172,1064,,,,,,
172.5,1055,,,,,,
173,1046,,,,,,
173.5,1037,,,,,,
174,1028,,,,,,
174.5,1019,,,,,,
175,1011,,,,,,
175.5,1002,,,,,,
176,994,,,,,,
176.5,986,,,,,,
177,978,,,,,,
177.5,970,,,,,,
178,963,,,,,,
178.5,956,,,,,,
179,948,,,,,,
179.5,941,,,,,,
180,934,,,,,,
180.5,927,,,,,,
181,921,,,,,,
181.5,914,,,,,,
182,908,,,,,,
182.5,901,,,,,,
183,895,,,,,,
183.5,889,,,,,,
184,884,,,,,,
184.5,878,,,,,,
185,872,,,,,,
185.5,867,,,,,,
186,862,,,,,,
186.5,857,,,,,,
187,852,,,,,,
187.5,847,,,,,,
188,843,,,,,,
188.5,838,,,,,,
189,833,,,,,,
189.5,829,,,,,,
190,824,,,,,,
190.5,820,,,,,,
191,815,,,,,,
191.5,809,,,,,,
192,802,,,,,,
192.5,791,,,,,,
193,776,,,,,,
193.5,753,,,,,,
194,720,,,,,,
194.5,675,,,,,,
195,618,,,,,,
195.5,551,,,,,,
196,479,,,,,,
196.5,406,,,,,,
197,339,,,,,,
197.5,281,,,,,,
198,235,,,,,,
198.5,200,,,,,,
199,175,,,,,,
199.5,157,,,,,,
200,143,,,,,,
200.5,133,,,,,,
201,124,,,,,,
201.5,116,,,,,,
202,108,,,,,,
202.5,100,,,,,,
203,93,,,,,,
203.5,85,,,,,,
204,78,,,,,,
204.5,71,,,,,,
205,63,,,,,,
205.5,56,,,,,,
206,49,,,,,,
206.5,43,,,,,,
207,36,,,,,,
207.5,31,,,,,,
208,25,,,,,,
208.5,20,,,,,,
209,15,,,,,,
209.5,12,,,,,,
210,8,,,,,,
210.5,6,,,,,,
211,4,,,,,,
211.5,2,,,,,,
212,1,,,,,,
212.5,1,,,,,,
213,0,,,,,,
213.5,0,,,,,,
214,0,,,,,,
214.5,0,,,,,,
215,0,,,,,,
215.5,0,,,,,,
216,0,,,,,,
216.5,0,,,,,,
217,0,,,,,,
217.5,0,,,,,,
218,0,,,,,,
218.5,0,,,,,,
219,0,,,,,,
219.5,0,,,,,,
220,0,,,,,,
220.5,0,,,,,,
221,0,,,,,,
221.5,0,,,,,,
222,0,,,,,,
222.5,0,,,,,,
223,0,,,,,,
223.5,0,,,,,,
224,0,,,,,,
224.5,0,,,,,,
225,0,,,,,,
225.5,0,,,,,,
226,0,,,,,,
226.5,0,,,,,,
227,0,,,,,,
227.5,0,,,,,,
228,0,,,,,,
228.5,0,,,,,,
229,0,,,,,,
229.5,0,,,,,,
230,0,,,,,,
230.5,0,,,,,,
231,0,,,,,,
231.5,0,,,,,,
232,0,,,,,,
232.5,0,,,,,,
233,0,,,,,,
233.5,0,,,,,,
234,0,,,,,,
234.5,0,,,,,,
235,0,,,,,,
235.5,0,,,,,,
236,0,,,,,,
236.5,0,,,,,,
237,0,,,,,,
237.5,0,,,,,,
238,0,,,,,,
238.5,0,,,,,,
239,0,,,,,,
239.5,0,,,,,,
240,0,,,,,,
240.5,0,,,,,,
241,0,,,,,,
241.5,0,,,,,,
242,0,,,,,,
242.5,0,,,,,,
243,0,,,,,,
243.5,0,,,,,,
244,0,,,,,,
244.5,0,,,,,,
245,0,,,,,,
245.5,0,,,,,,
246,0,,,,,,
246.5,0,,,,,,
247,0,,,,,,
247.5,0,,,,,,
248,0,,,,,,
248.5,0,,,,,,
249,0,,,,,,
249.5,0,,,,,,
250,0,,,,,,
250.5,0,,,,,,
251,0,,,,,,
251.5,0,,,,,,
252,0,,,,,,
252.5,0,,,,,,
253,0,,,,,,
253.5,0,,,,,,
254,0,,,,,,
254.5,0,,,,,,
255,0,,,,,,
255.5,0,,,,,,
256,0,,,,,,
256.5,0,,,,,,
257,0,,,,,,
257.5,0,,,,,,
258,0,,,,,,
258.5,0,,,,,,
259,0,,,,,,
259.5,0,,,,,,
260,0,,,,,,
260.5,0,,,,,,
261,0,,,,,,
261.5,0,,,,,,
262,0,,,,,,
262.5,0,,,,,,
263,0,,,,,,
263.5,0,,,,,,
264,0,,,,,,
264.5,0,,,,,,
265,0,,,,,,
265.5,0,,,,,,
266,0,,,,,,
266.5,0,,,,,,
267,0,,,,,,
267.5,0,,,,,,
268,0,,,,,,
268.5,0,,,,,,
269,0,,,,,,
269.5,0,,,,,,
270,0,,,,,,
270.5,0,,,,,,
271,0,,,,,,
271.5,0,,,,,,
272,0,,,,,,
272.5,0,,,,,,
273,0,,,,,,
273.5,0,,,,,,
274,0,,,,,,
274.5,0,,,,,,
275,0,,,,,,
275.5,0,,,,,,
276,0,,,,,,
276.5,0,,,,,,
277,0,,,,,,
277.5,0,,,,,,
278,0,,,,,,
278.5,0,,,,,,
279,0,,,,,,
279.5,0,,,,,,
280,0,,,,,,
280.5,0,,,,,,
281,0,,,,,,
281.5,0,,,,,,
282,0,,,,,,
282.5,0,,,,,,
283,0,,,,,,
283.5,0,,,,,,
284,0,,,,,,
284.5,0,,,,,,
285,0,,,,,,
285.5,0,,,,,,
286,0,,,,,,
286.5,0,,,,,,
287,0,,,,,,
287.5,0,,,,,,
288,0,,,,,,
288.5,0,,,,,,
289,0,,,,,,
289.5,0,,,,,,
290,0,,,,,,
290.5,0,,,,,,
291,0,,,,,,
291.5,0,,,,,,
292,0,,,,,,
292.5,0,,,,,,
293,0,,,,,,
293.5,0,,,,,,
294,0,,,,,,
294.5,0,,,,,,
295,0,,,,,,
295.5,0,,,,,,
296,0,,,,,,
296.5,0,,,,,,
297,0,,,,,,
297.5,0,,,,,,
298,0,,,,,,
298.5,0,,,,,,
299,0,,,,,,
299.5,0,,,,,,
300,0,,,,,,
300.5,0,,,,,,
301,0,,,,,,
301.5,0,,,,,,
302,0,,,,,,
302.5,0,,,,,,
303,0,,,,,,
303.5,0,,,,,,
304,0,,,,,,
304.5,0,,,,,,
305,0,,,,,,
305.5,0,,,,,,
306,0,,,,,,
306.5,0,,,,,,
307,0,,,,,,
307.5,0,,,,,,
308,0,,,,,,
308.5,0,,,,,,
309,0,,,,,,
309.5,0,,,,,,
310,0,,,,,,
310.5,0,,,,,,
311,0,,,,,,
311.5,0,,,,,,
312,0,,,,,,
312.5,0,,,,,,
313,0,,,,,,
313.5,0,,,,,,
314,0,,,,,,
314.5,0,,,,,,
315,0,,,,,,
315.5,0,,,,,,
316,0,,,,,,
316.5,0,,,,,,
317,0,,,,,,
317.5,0,,,,,,
318,0,,,,,,
318.5,0,,,,,,
319,0,,,,,,
319.5,0,,,,,,
320,0,,,,,,
320.5,0,,,,,,
321,0,,,,,,
321.5,0,,,,,,
322,0,,,,,,
322.5,0,,,,,,
323,0,,,,,,
323.5,0,,,,,,
324,0,,,,,,
324.5,0,,,,,,
325,0,,,,,,
325.5,0,,,,,,
326,0,,,,,,
326.5,0,,,,,,
327,0,,,,,,
327.5,0,,,,,,
328,0,,,,,,
328.5,0,,,,,,
329,0,,,,,,
329.5,0,,,,,,
330,0,,,,,,
330.5,0,,,,,,
331,0,,,,,,
331.5,0,,,,,,
332,0,,,,,,
332.5,0,,,,,,
333,0,,,,,,
333.5,0,,,,,,
334,0,,,,,,
334.5,0,,,,,,
335,0,,,,,,
335.5,0,,,,,,
336,0,,,,,,
336.5,0,,,,,,
337,0,,,,,,
337.5,0,,,,,,
338,0,,,,,,
338.5,0,,,,,,
339,0,,,,,,
339.5,0,,,,,,
340,0,,,,,,
340.5,0,,,,,,
341,0,,,,,,
341.5,0,,,,,,
342,0,,,,,,
342.5,0,,,,,,
343,0,,,,,,
343.5,0,,,,,,
344,0,,,,,,
344.5,0,,,,,,
345,0,,,,,,
345.5,0,,,,,,
346,0,,,,,,
346.5,0,,,,,,
347,0,,,,,,
347.5,0,,,,,,
348,0,,,,,,
348.5,0,,,,,,
349,0,,,,,,
349.5,0,,,,,,
350,0,,,,,,
350.5,0,,,,,,
351,0,,,,,,
351.5,0,,,,,,
352,0,,,,,,
352.5,0,,,,,,
353,0,,,,,,
353.5,0,,,,,,
354,0,,,,,,
354.5,0,,,,,,
355,0,,,,,,
355.5,0,,,,,,
356,0,,,,,,
356.5,0,,,,,,
357,0,,,,,,
357.5,0,,,,,,
358,0,,,,,,
358.5,0,,,,,,
359,0,,,,,,
359.5,0,,,,,,
360,0,,,,,,
9999,9999,,,,,,
4753.2,0,,,,,,
4754,5,,,,,,
4760,853,,,,,,
4770,5056,,,,,,
4780,11677,,,,,,
4790,20701,,,,,,
4800,32214,,,,,,
4810,46676,,,,,,
4820,64861,,,,,,
4830,86629,,,,,,
4840,112286,,,,,,
4850,141401,,,,,,
4860,174439,,,,,,
4870,212059,,,,,,
4880,254696,,,,,,
4890,303066,,,,,,
4900,357369,,,,,,
4910,418864,,,,,,
4920,488871,,,,,,
4924,519654,,,,,,
4924.5,523636,,,,,,
4925,527626,,,,,,
4925.5,531626,,,,,,
4926,535626,,,,,,
4930,569747,,,,,,
4935,604527,,,,,,
9999,9999,,,,,,
4880.49,5000,,,,,,
4890,5000,,,,,,
4898.7,5000,,,,,,
4900,5000,,,,,,
4902,10000,,,,,,
4904,22500,,,,,,
4906,37500,,,,,,
4908,56000,,,,,,
4910,77000,,,,,,
4912,100000,,,,,,
4914,125000,,,,,,
4916,153000,,,,,,
4920,212000,,,,,,
4924,270000,,,,,,
4928,328000,,,,,,
4930,357000,,,,,,
4935,429500,,,,,,
9999,9999,,,,,,
